pc_time,esp_time,az
1771732496,260631,0.808
1771732496,260681,1.158
1771732496,260731,1.303
1771732496,260781,1.085
1771732497,260831,0.612
1771732497,260881,0.78
1771732497,260931,0.477
1771732497,260981,1.886
1771732497,261031,1.63
1771732497,261081,1.122
1771732497,261131,-0.647
1771732497,261181,1.968
1771732497,261231,0.255
1771732497,261281,-0.208
1771732497,261331,2
1771732497,261381,2
1771732497,261431,1.19
1771732497,261481,1.699
1771732497,261531,1.438
1771732497,261581,0.883
1771732497,261631,1.18
1771732497,261681,0.89
1771732497,261731,1.178
1771732497,261781,1.062
1771732498,261831,1.033
1771732498,261881,1.011
1771732498,261931,1.028
1771732498,261981,1.035
1771732498,262031,1.02
1771732498,262081,1.03
1771732498,262131,1.029
1771732498,262181,1.034
1771732498,262231,1.025
1771732498,262281,1.023
1771732498,262331,1.025
1771732498,262381,1.03
1771732498,262431,0.886
1771732498,262481,0.844
1771732498,262531,0.97
1771732498,262581,1.08
1771732498,262631,1.111
1771732498,262681,1.178
1771732498,262731,1.347
1771732498,262781,0.963
1771732499,262831,1.318
1771732499,262881,0.967
1771732499,262931,1.203
1771732499,262981,0.887
1771732499,263031,1.352
1771732499,263081,0.811
1771732499,263131,1.429
1771732499,263181,0.772
1771732499,263231,1.482
1771732499,263281,1.189
1771732499,263331,1.306
1771732499,263381,1.203
1771732499,263431,0.899
1771732499,263481,0.872
1771732499,263531,0.758
1771732499,263581,0.803
1771732499,263631,1.274
1771732500,263681,1.395
1771732500,263731,0.834
1771732500,263781,0.111
1771732500,263831,1.171
1771732500,263881,0.502
1771732500,263931,1.238
1771732500,263981,1.345
1771732500,264031,0.278
1771732500,264081,0.658
1771732500,264131,1.407
1771732500,264181,1.167
1771732500,264231,1.328
1771732500,264281,1.712
1771732500,264331,0.603
1771732500,264381,0.708
1771732500,264431,0.964
1771732500,264481,0.994
1771732500,264531,0.584
1771732500,264581,0.798
1771732500,264631,0.916
1771732500,264681,1.112
1771732500,264731,0.777
1771732501,264781,0.245
1771732501,264831,-0.033
1771732501,264881,0.339
1771732501,264931,1.275
1771732501,264981,0.928
1771732501,265031,0.066
1771732501,265081,2
1771732501,265131,1.177
1771732501,265181,0.976
1771732501,265231,1.157
1771732501,265281,-0.352
1771732501,265331,-0.062
1771732501,265381,1.238
1771732501,265431,1.25
1771732501,265481,1.275
1771732501,265531,0.963
1771732501,265581,2
1771732501,265631,0.168
1771732501,265681,1.775
1771732501,265731,0.848
1771732501,265781,1.156
1771732502,265831,2
1771732502,265881,1.587
1771732502,265931,-0.305
1771732502,265981,1.689
1771732502,266031,1.219
1771732502,266081,1.427
1771732502,266131,-0.284
1771732502,266181,-0.224
1771732502,266231,1.381
1771732502,266281,1.109
1771732502,266331,1.051
1771732502,266381,-0.152
1771732502,266431,1.711
1771732502,266481,0.865
1771732502,266531,1.181
1771732502,266581,1.087
1771732502,266631,0.777
1771732502,266681,0.714
1771732502,266731,0.783
1771732502,266781,1.015
1771732503,266831,0.844
1771732503,266881,1.012
1771732503,266931,1.027
1771732503,266981,1.033
1771732503,267031,1.014
1771732503,267081,1.031
1771732503,267131,1.02
1771732503,267181,1.023
1771732503,267231,1.026
1771732503,267281,1.029
1771732503,267331,1.024
1771732503,267381,0.868
1771732503,267431,0.854
1771732503,267481,1.154
1771732503,267531,0.87
1771732503,267581,1.37
1771732503,267631,1.188
1771732503,267681,0.857
1771732504,267731,0.645
1771732504,267781,0.889
1771732504,267831,0.96
1771732504,267881,0.804
1771732504,267931,1.241
1771732504,267981,0.938
1771732504,268031,0.357
1771732504,268081,0.342
1771732504,268131,0.305
1771732504,268181,0.684
1771732504,268231,0.273
1771732504,268281,-0.033
1771732504,268331,-0.311
1771732504,268381,-0.439
1771732504,268431,0.954
1771732504,268481,0.97
1771732504,268531,2
1771732504,268581,1.665
1771732505,268631,0.805
1771732505,268681,0.81
1771732505,268731,0.957
1771732505,268781,0.481
1771732505,268831,1.636
1771732505,268881,1.255
1771732505,268931,1.644
1771732505,268981,1.192
1771732505,269031,0.663
1771732505,269081,1.395
1771732505,269131,0.983
1771732505,269181,0.966
1771732505,269231,0.527
1771732505,269281,1.701
1771732505,269331,0.798
1771732505,269381,1.124
1771732505,269431,1.133
1771732505,269481,0.504
1771732505,269531,0.772
1771732505,269581,1.478
1771732505,269631,0.284
1771732505,269681,0.591
1771732506,269731,-0.3
1771732506,269781,0.767
1771732506,269831,1.436
1771732506,269881,1.076
1771732506,269931,0.659
1771732506,269981,1.585
1771732506,270031,1.191
1771732506,270081,1.085
1771732506,270131,0.967
1771732506,270181,1.057
1771732506,270231,1.087
1771732506,270281,1.037
