pc_time,esp_time,az
1771498225.8854256,22000,2.0
1771498225.9367874,22050,0.391
1771498225.980609,22100,1.233
1771498226.0584583,22150,-0.231
1771498226.0891812,22200,-0.178
1771498226.1483207,22250,1.433
1771498226.1904817,22300,-0.908
1771498226.2422984,22350,2.0
1771498226.2959478,22400,-0.072
1771498226.3366716,22450,0.769
1771498226.4232483,22500,1.235
1771498226.4317312,22550,1.264
1771498226.4937696,22600,1.188
1771498226.5306432,22650,0.418
1771498226.5772214,22700,2.0
1771498226.6291971,22750,0.986
1771498226.802564,22800,1.338
1771498226.802564,22850,-0.873
1771498226.802564,22900,0.389
1771498226.856272,22950,2.0
1771498226.8798897,23000,-0.828
1771498226.9536858,23050,1.293
1771498226.980039,23100,1.229
1771498227.0565696,23150,1.656
1771498227.1062703,23200,1.244
1771498227.2321088,23250,0.89
1771498227.279261,23300,1.207
1771498227.2801378,23350,0.793
1771498227.284177,23400,0.891
1771498227.363323,23450,1.409
1771498227.3809948,23500,0.406
1771498227.462018,23550,0.408
1771498227.4935236,23600,1.427
1771498227.5733488,23650,0.845
1771498227.5827107,23700,2.0
1771498227.6667323,23750,2.0
1771498227.6985636,23800,-1.11
1771498227.7302437,23850,1.339
1771498227.7940643,23900,1.384
1771498227.8379273,23950,0.221
1771498227.8859177,24000,0.061
1771498227.9631016,24050,-1.35
1771498227.9948156,24100,1.278
1771498228.0503373,24150,-0.112
1771498228.0870473,24200,0.831
1771498228.1390464,24250,2.0
1771498228.1862633,24300,1.472
1771498228.2351284,24350,0.534
1771498228.3061864,24400,0.855
1771498228.3302438,24450,-0.08
1771498228.3908584,24500,-0.024
1771498228.427829,24550,2.0
1771498228.4900079,24600,0.493
1771498228.5631838,24650,1.89
1771498228.5961404,24700,2.0
1771498228.6968813,24750,2.0
1771498228.6968813,24800,1.867
1771498228.7300787,24850,0.425
1771498228.8197975,24900,1.231
1771498228.8360195,24950,2.0
1771498228.9010842,25000,0.751
1771498228.9415848,25050,0.228
1771498229.0064256,25100,-2.0
1771498229.0331106,25150,2.0
1771498229.103294,25200,-0.91
1771498229.162291,25250,1.073
1771498229.2047424,25300,0.551
1771498229.2482436,25350,1.668
1771498229.333888,25400,2.0
1771498229.3410642,25450,1.063
1771498229.407178,25500,2.0
1771498229.4229412,25550,2.0
1771498229.5112355,25600,2.0
1771498229.5354593,25650,2.0
1771498229.6314647,25700,0.763
1771498229.6361918,25750,2.0
1771498229.727022,25800,0.766
1771498229.772607,25850,0.532
1771498229.8443036,25900,1.555
1771498229.8544111,25950,-0.796
1771498229.9338844,26000,2.0
1771498229.9440153,26050,2.0
1771498229.982652,26100,1.992
1771498230.0354562,26150,-0.093
1771498230.1273854,26200,2.0
1771498230.1369138,26250,2.0
1771498230.1870005,26300,-1.41
1771498230.2345297,26350,0.665
1771498230.2847838,26400,0.357
1771498230.3617215,26450,2.0
1771498230.3794148,26500,-0.067
1771498230.4414444,26550,2.0
1771498230.4762769,26600,0.134
1771498230.5368302,26650,2.0
1771498230.5862465,26700,2.0
1771498230.6403992,26750,1.836
1771498230.7054646,26800,0.316
1771498230.7447536,26850,0.858
1771498230.8866565,26900,1.85
1771498230.8866565,26950,2.0
1771498230.8866565,27000,-0.577
1771498230.958771,27050,-2.0
1771498230.9851894,27100,2.0
1771498231.0462215,27150,2.0
1771498231.0873783,27200,2.0
1771498231.1450992,27250,-0.154
1771498231.176455,27300,1.733
1771498231.2552338,27350,2.0
1771498231.3011992,27400,1.3
1771498231.3575575,27450,0.802
1771498231.3805597,27500,-0.433
1771498231.4759367,27550,-2.0
1771498231.4759367,27600,1.211
1771498231.556031,27650,2.0
1771498231.5755146,27700,1.92
1771498231.6577616,27750,-0.792
1771498231.6946113,27800,2.0
1771498231.760429,27850,2.0
1771498231.7889874,27900,1.298
1771498231.8332927,27950,1.442
1771498231.8879745,28000,0.643
1771498231.9376009,28050,2.0
1771498232.016196,28100,0.914
1771498232.04789,28150,2.0
1771498232.101391,28200,-0.597
1771498232.1282265,28250,1.124
1771498232.1938498,28300,-1.906
1771498232.2441797,28350,-0.41
1771498232.284977,28400,1.942
1771498232.3638864,28450,1.433
1771498232.3796196,28500,2.0
1771498232.463551,28550,0.463
1771498232.4766386,28600,1.429
1771498232.5521011,28650,2.0
1771498232.5854833,28700,0.581
1771498232.6432867,28750,0.721
1771498232.6846838,28800,1.683
1771498232.745437,28850,-0.84
1771498232.7765484,28900,-0.65
1771498232.839433,28950,1.996
1771498232.9049137,29000,-0.139
1771498232.944937,29050,-0.73
1771498233.0105357,29100,0.858
1771498233.0439305,29150,-2.0
1771498233.0980306,29200,0.841
1771498233.1283479,29250,1.593
1771498233.1956024,29300,-0.497
1771498233.231229,29350,0.725
1771498233.304746,29400,0.566
1771498233.3508842,29450,-0.143
