pc_time,esp_time,az
1771494691.498697,226193,0.938
1771494691.5344396,226243,0.994
1771494691.577121,226293,1.036
1771494691.6265523,226343,1.032
1771494691.6907904,226393,1.167
1771494691.7827678,226443,1.372
1771494691.7827678,226493,0.828
1771494691.8512805,226543,0.561
1771494691.8870392,226593,1.023
1771494691.9391053,226643,1.657
1771494692.0261486,226693,0.307
1771494692.036791,226743,1.576
1771494692.103153,226793,1.132
1771494692.1311488,226843,0.684
1771494692.195987,226893,-0.173
1771494692.2259932,226943,2.0
1771494692.2914016,226993,1.237
1771494692.40103,227043,1.56
1771494692.40103,227093,1.545
1771494692.4490616,227143,1.287
1771494692.534731,227193,1.624
1771494692.5398529,227243,0.613
1771494692.6094284,227293,1.091
1771494692.6380308,227343,0.102
1771494692.7087598,227393,1.552
1771494692.7383676,227443,1.328
1771494692.810209,227493,0.921
1771494692.8325043,227543,0.989
1771494692.9076993,227593,1.311
1771494692.9513385,227643,0.96
1771494693.015135,227693,0.986
1771494693.0471954,227743,0.996
1771494693.1289732,227793,0.883
1771494693.1289732,227843,1.139
1771494693.2076962,227893,0.657
1771494693.239529,227943,1.332
1771494693.3237789,227993,1.377
1771494693.3357463,228043,0.472
1771494693.3888338,228093,0.833
1771494693.4307778,228143,-0.201
1771494693.4774249,228193,0.704
1771494693.559136,228243,-0.464
1771494693.5924156,228293,1.266
1771494693.6420982,228343,1.527
1771494693.7317038,228393,-0.213
1771494693.7411513,228443,2.0
1771494693.8333075,228493,-0.824
1771494693.8415241,228543,2.0
1771494693.8915794,228593,2.0
1771494693.9413714,228643,0.936
1771494693.9993348,228693,1.439
1771494694.03902,228743,0.09
1771494694.089178,228793,0.746
1771494694.1586154,228843,2.0
1771494694.1866257,228893,2.0
1771494694.2374887,228943,1.899
1771494694.292581,228993,2.0
1771494694.349005,229043,-1.347
1771494694.412561,229093,1.045
1771494694.448321,229143,1.575
1771494694.491822,229193,0.434
1771494694.541885,229243,0.064
1771494694.5887442,229293,1.183
1771494694.6686225,229343,1.958
1771494694.6915405,229393,0.619
1771494694.7544043,229443,1.035
1771494694.7807806,229493,1.898
1771494694.857974,229543,2.0
1771494694.88977,229593,0.961
1771494694.9676938,229643,1.761
1771494695.0248082,229693,0.596
1771494695.0580547,229743,2.0
1771494695.0999093,229793,-0.463
1771494695.1917338,229843,0.928
1771494695.1917338,229893,2.0
1771494695.2751627,229943,-1.237
1771494695.2793639,229993,1.333
1771494695.36853,230043,1.592
1771494695.3899882,230093,1.233
1771494695.468854,230143,0.99
1771494695.4834778,230193,-0.17
1771494695.5746388,230243,0.286
1771494695.6147482,230293,1.042
1771494695.6310837,230343,-0.176
1771494695.7015047,230393,0.293
1771494695.7387812,230443,-0.452
1771494695.7872438,230493,2.0
1771494695.8855803,230543,-0.451
1771494695.8868167,230593,1.573
1771494695.9594915,230643,2.0
1771494695.9784071,230693,-0.885
1771494696.0438335,230743,1.466
1771494696.0907362,230793,0.785
1771494696.1379747,230843,2.0
1771494696.218598,230893,1.279
1771494696.2360702,230943,0.787
1771494696.3009014,230993,1.365
1771494696.3415413,231043,1.228
1771494696.3900938,231093,0.768
1771494696.4428926,231143,1.501
1771494696.496754,231193,0.921
1771494696.5597072,231243,1.329
1771494696.5857508,231293,1.106
1771494696.6500747,231343,1.247
1771494696.7314117,231393,1.107
1771494696.7411711,231443,1.584
1771494696.8116455,231493,1.14
1771494696.8264134,231543,0.688
1771494696.906828,231593,0.93
1771494696.9361727,231643,2.0
1771494697.0091474,231693,0.809
1771494697.0431714,231743,0.501
1771494697.107894,231793,1.135
1771494697.1606863,231843,1.865
1771494697.211964,231893,1.146
1771494697.2503593,231943,1.579
1771494697.3378177,231993,1.277
1771494697.340736,232043,0.539
1771494697.4157326,232093,0.554
1771494697.4390516,232143,0.957
1771494697.5123296,232193,1.215
1771494697.528175,232243,0.923
1771494697.6230838,232293,1.753
1771494697.638908,232343,1.374
1771494697.6882486,232393,1.331
1771494697.7576265,232443,1.229
1771494697.7920077,232493,1.224
1771494697.8467624,232543,0.997
1771494697.89167,232593,0.97
1771494697.9264967,232643,1.015
1771494698.0242486,232693,1.016
1771494698.0381713,232743,1.035
1771494698.1346023,232793,1.03
1771494698.1346023,232843,1.042
1771494698.191164,232893,1.033
1771494698.2341015,232943,1.017
1771494698.2793043,232993,1.207
1771494698.3586972,233043,1.44
1771494698.376792,233093,0.766
1771494698.4493494,233143,1.006
1771494698.4883513,233193,1.86
1771494698.54099,233243,0.386
1771494698.6233208,233293,0.385
1771494698.6461766,233343,0.965
1771494698.6975014,233393,1.042
1771494698.740046,233443,0.961
1771494698.7907126,233493,1.487
1771494698.8751132,233543,1.019
1771494698.8916712,233593,0.835
1771494698.9486535,233643,1.764
1771494698.9895535,233693,1.111
1771494699.0550842,233743,0.849
1771494699.0884411,233793,0.901
1771494699.1595185,233843,2.0
1771494699.216149,233893,1.384
1771494699.2521665,233943,-0.087
1771494699.2976882,233993,0.551
1771494699.3929589,234043,1.591
1771494699.3938506,234093,1.99
1771494699.4834104,234143,0.283
1771494699.4875796,234193,0.622
1771494699.5692976,234243,0.994
1771494699.581915,234293,1.092
1771494699.6695774,234343,2.0
1771494699.6844041,234393,0.996
1771494699.7705288,234443,0.47
1771494699.8176115,234493,0.565
1771494699.8369603,234543,1.905
1771494699.8964229,234593,-1.069
1771494699.9440272,234643,1.185
1771494699.991373,234693,1.34
1771494700.0396147,234743,1.803
1771494700.0867107,234793,0.258
1771494700.1820352,234843,-0.331
1771494700.1870668,234893,0.622
1771494700.2460947,234943,0.361
1771494700.2910538,234993,-0.716
1771494700.3410218,235043,1.223
1771494700.4171765,235093,1.301
1771494700.4365697,235143,2.0
1771494700.5012865,235193,0.807
1771494700.5417097,235243,-0.055
1771494700.590621,235293,2.0
1771494700.675642,235343,0.608
1771494700.6924438,235393,2.0
1771494700.757805,235443,1.8
1771494700.7982075,235493,1.583
1771494700.8373687,235543,0.893
1771494700.898465,235593,0.302
1771494700.9319453,235643,1.892
1771494701.0094962,235693,1.028
1771494701.0415275,235743,1.162
1771494701.1078284,235793,1.209
1771494701.138108,235843,1.36
1771494701.2013824,235893,0.573
1771494701.2336764,235943,1.239
1771494701.3132439,235993,2.0
1771494701.3611028,236043,2.0
1771494701.4114506,236093,1.758
1771494701.4429054,236143,0.334
1771494701.5238905,236193,1.623
1771494701.536909,236243,0.573
1771494701.6163216,236293,1.794
1771494701.6374216,236343,2.0
1771494701.7174432,236393,1.104
1771494701.737988,236443,1.398
1771494701.8085644,236493,0.97
1771494701.8391855,236543,1.053
1771494701.9237926,236593,1.04
1771494701.951618,236643,1.036
1771494701.9855027,236693,1.036
1771494702.0408645,236743,1.025
1771494702.089936,236793,1.03
1771494702.1364782,236843,1.032
1771494702.2256856,236893,1.029
1771494702.232902,236943,0.951
1771494702.302402,236993,1.638
1771494702.3365514,237043,1.076
1771494702.3906124,237093,1.21
1771494702.4820428,237143,0.962
1771494702.4924288,237193,1.429
1771494702.5584152,237243,1.061
1771494702.590389,237293,1.789
1771494702.6542482,237343,1.291
1771494702.6877968,237393,1.479
1771494702.7407715,237443,0.682
1771494702.8110716,237493,1.036
1771494702.8446705,237543,0.663
1771494702.8907664,237593,0.115
1771494702.954628,237643,1.916
1771494702.9917476,237693,0.93
1771494703.0736952,237743,0.392
1771494703.0815485,237793,1.844
1771494703.156439,237843,1.368
1771494703.1891603,237893,1.195
1771494703.2560763,237943,-0.138
1771494703.291213,237993,1.505
1771494703.357154,238043,1.076
1771494703.4515538,238093,2.0
1771494703.4515538,238143,2.0
1771494703.5078125,238193,2.0
1771494703.5907114,238243,-0.006
1771494703.5907114,238293,1.433
1771494703.6741266,238343,0.591
1771494703.6741266,238393,-0.289
1771494703.7532618,238443,1.64
1771494703.7869568,238493,2.0
1771494703.8652446,238543,1.189
1771494703.8837647,238593,1.861
1771494703.9621575,238643,0.921
1771494704.0108593,238693,-0.986
1771494704.0907762,238743,1.709
1771494704.1075401,238793,0.54
1771494704.1412673,238843,-0.758
1771494704.1888175,238893,0.743
1771494704.2778997,238943,0.945
1771494704.2848642,238993,1.288
1771494704.3796208,239043,2.0
1771494704.3796208,239093,0.812
1771494704.4472966,239143,0.546
1771494704.4872432,239193,1.104
1771494704.5261238,239243,0.447
1771494704.617152,239293,0.799
1771494704.6325178,239343,1.01
1771494704.7015574,239393,1.043
1771494704.737013,239443,1.033
1771494704.7915351,239493,1.181
1771494704.8301663,239543,1.052
1771494704.9020667,239593,0.653
1771494704.9567678,239643,0.63
1771494704.9956486,239693,0.824
1771494705.0450466,239743,0.544
1771494705.0920646,239793,0.525
1771494705.137098,239843,0.302
1771494705.2146618,239893,0.864
1771494705.2303813,239943,0.664
1771494705.3100762,239993,0.558
1771494705.341574,240043,2.0
1771494705.4045157,240093,0.392
1771494705.44089,240143,1.182
1771494705.5066905,240193,1.379
1771494705.5568166,240243,1.769
1771494705.6104016,240293,0.824
1771494705.6495523,240343,2.0
1771494705.7232006,240393,0.898
1771494705.7367694,240443,0.744
1771494705.8179996,240493,-0.843
1771494705.842009,240543,0.855
1771494705.9139352,240593,-0.107
1771494705.9319515,240643,1.47
1771494706.0084534,240693,1.52
1771494706.043388,240743,2.0
1771494706.1234348,240793,-0.003
1771494706.1552205,240843,2.0
1771494706.247332,240893,0.388
1771494706.2604072,240943,1.816
1771494706.2794125,240993,1.018
1771494706.3287778,241043,-0.065
1771494706.4232833,241093,0.879
1771494706.4369774,241143,2.0
1771494706.5331843,241193,1.536
1771494706.5503542,241243,0.29
1771494706.6337714,241293,1.55
1771494706.6388881,241343,0.718
1771494706.6741993,241393,0.683
1771494706.7600274,241443,0.889
1771494706.7932153,241493,0.951
1771494706.8401995,241543,0.837
1771494706.8799746,241593,0.98
1771494706.9440763,241643,1.025
1771494707.0080583,241693,1.147
1771494707.041998,241743,0.715
1771494707.1073163,241793,1.259
1771494707.1493669,241843,1.298
1771494707.18987,241893,0.487
1771494707.2750323,241943,0.635
1771494707.288648,241993,0.809
1771494707.360298,242043,1.083
1771494707.374622,242093,-0.167
1771494707.4519017,242143,0.737
1771494707.491345,242193,1.614
1771494707.5484407,242243,0.181
1771494707.6198244,242293,1.056
1771494707.6573431,242343,0.501
1771494707.6980705,242393,2.0
1771494707.7893534,242443,1.413
1771494707.7893534,242493,-0.471
1771494707.874718,242543,1.16
1771494707.8922803,242593,0.387
1771494707.9634578,242643,1.021
1771494707.9886703,242693,0.924
1771494708.0599866,242743,0.571
1771494708.0897303,242793,0.613
1771494708.1572556,242843,1.576
1771494708.2194564,242893,1.302
1771494708.2997954,242943,0.083
1771494708.2997954,242993,0.809
1771494708.3817332,243043,0.178
1771494708.3817332,243093,0.802
1771494708.4431715,243143,0.492
1771494708.4757261,243193,0.828
1771494708.571386,243243,1.23
1771494708.58715,243293,2.0
1771494708.6768684,243343,2.0
1771494708.6866846,243393,0.749
1771494708.7335744,243443,-0.515
1771494708.8166652,243493,0.72
