mean,std_val,rms,p2p,kurtosis,skew,energy,iqr,abs_mean,median,zcr,crest_factor,variance,max_abs,min_abs,label,source_file
0.9875,0.66368586,1.1898047,2.525,-0.1468768,-0.34176555,70.78175,0.5975,1.0519,0.9815,0.18,0.59490234,0.4404789,2.0,0.015,1,raw_data_pav_1_.csv
1.00458,0.86520493,1.3258057,3.769,1.0295483,-0.9924757,87.88803,1.17425,1.18822,1.144,0.2,0.66290283,0.7485796,2.0,0.017,2,raw_data_pav_1_.csv
0.71456,1.1756818,1.3757994,3.888,-0.87875485,-0.4977772,94.6412,2.36425,1.19288,0.9155,0.46,0.6878997,1.3822279,2.0,0.017,2,raw_data_pav_1_.csv
0.69816,1.2217157,1.4071306,3.927,-0.90826875,-0.51494086,99.000824,2.36775,1.21992,0.9155,0.46,0.7035653,1.4925891,2.0,0.049,2,raw_data_pav_1_.csv
0.7647,1.2136254,1.434452,4.0,-0.72280115,-0.658865,102.882645,2.20225,1.2659,1.009,0.44,0.717226,1.4728867,2.0,0.049,2,raw_data_pav_1_.csv
0.5757,1.362379,1.4790223,4.0,-1.048906,-0.6143652,109.37535,2.4515,1.35286,1.007,0.48,0.73951113,1.8560765,2.0,0.055,2,raw_data_pav_1_.csv
0.4788,1.2756155,1.3625139,4.0,-0.9276191,-0.57598084,92.822205,2.1675,1.23256,0.748,0.36,0.68125695,1.6271946,2.0,0.199,2,raw_data_pav_1_.csv
0.60732,1.0376675,1.2023275,3.581,-0.44355565,-0.5788355,72.27958,1.361,1.04136,0.8225,0.32,0.60116374,1.076754,2.0,0.012,2,raw_data_pav_1_.csv
0.51842,1.1914988,1.2993954,4.0,-0.9379067,-0.39932024,84.421425,1.8165,1.11846,0.6805,0.46,0.6496977,1.4196693,2.0,0.012,2,raw_data_pav_1_.csv
0.69946,1.2632992,1.4440114,4.0,-0.8715651,-0.5630604,104.25846,2.1975,1.2703,0.787,0.46,0.7220057,1.595925,2.0,0.093,2,raw_data_pav_1_.csv
0.8112,1.0896496,1.3584483,3.98,-0.41391835,-0.656693,92.26908,1.82025,1.1846,0.899,0.38,0.67922413,1.1873362,2.0,0.1,2,raw_data_pav_1_.csv
0.5441,1.0720304,1.2022038,4.0,-0.7807716,-0.2911505,72.2647,1.6585,1.00046,0.502,0.4,0.6011019,1.1492492,2.0,0.026,2,raw_data_pav_1_.csv
0.53804,1.1205693,1.2430457,4.0,-1.0925572,-0.12140113,77.25813,2.00525,1.02484,0.501,0.42,0.62152284,1.2556757,2.0,0.026,2,raw_data_pav_1_.csv
0.6442,0.9957489,1.1859635,3.359,-1.1545286,-0.16690569,70.32547,1.7495,1.01004,0.6015,0.42,0.59298176,0.9915158,2.0,0.1,2,raw_data_pav_1_.csv
0.88102,0.7446321,1.1535481,2.75,-0.18578155,-0.5742029,66.53366,0.79,1.02714,0.988,0.22,0.57677406,0.554477,2.0,0.1,1,raw_data_pav_1_.csv
0.97776,0.71562105,1.2116634,3.967,4.806055,-1.4031152,73.4064,0.72425,1.09124,0.9425,0.12,0.6058317,0.5121135,2.0,0.12,1,raw_data_pav_1_.csv
0.8598,0.95007503,1.2813659,4.0,1.4295137,-1.0347977,82.09493,1.1255,1.11608,0.888,0.28,0.64068294,0.90264255,2.0,0.12,2,raw_data_pav_1_.csv
0.84206,1.0414422,1.3392785,4.0,-0.051593747,-0.75349253,89.683334,1.634,1.15482,1.0305,0.36,0.6696392,1.0846016,2.0,0.138,2,raw_data_pav_1_.csv
0.81552,1.1460315,1.4065778,4.0,-0.12213283,-0.8166822,98.92306,1.85225,1.22052,1.057,0.4,0.7032889,1.3133883,2.0,0.109,2,raw_data_pav_1_.csv
0.51936,1.2906473,1.3912244,4.0,-0.6106332,-0.6558564,96.77526,1.72125,1.20448,0.763,0.48,0.6956122,1.6657704,2.0,0.018,2,raw_data_pav_1_.csv
0.7192,1.1130798,1.3252151,4.0,0.8313282,-1.2464799,87.80976,0.89575,1.197,1.0295,0.26,0.66260755,1.2389466,2.0,0.018,2,raw_data_pav_1_.csv
0.95714,0.9228538,1.3295774,3.584,1.1778914,-1.2109945,88.38881,1.09575,1.20426,1.08,0.2,0.6647887,0.8516592,2.0,0.017,2,raw_data_pav_1_.csv
0.73232,1.0211467,1.2565958,3.584,-0.85922307,-0.32444608,78.95165,1.72875,1.0382,0.723,0.4,0.6282979,1.0427405,2.0,0.017,2,raw_data_pav_1_.csv
0.70396,1.1897366,1.3824011,4.0,-0.7753205,-0.46922335,95.55164,2.18775,1.1668,0.74,0.48,0.69120055,1.4154732,2.0,0.037,2,raw_data_pav_1_.csv
0.47946,1.3871795,1.4677019,4.0,-1.0475376,-0.457023,107.707436,2.43975,1.27886,0.644,0.52,0.73385096,1.9242669,2.0,0.081,2,raw_data_pav_1_.csv
0.53656,1.2047507,1.3188331,4.0,-0.45907205,-0.5354716,86.96604,2.01275,1.10432,0.521,0.34,0.65941656,1.4514241,2.0,0.091,2,raw_data_pav_1_.csv
0.79062,1.0925022,1.34857,3.998,-0.21694575,-0.71201324,90.93205,1.7775,1.15846,0.8725,0.32,0.674285,1.1935611,2.0,0.091,2,raw_data_pav_1_.csv
0.86412,1.0693679,1.374864,3.998,0.014347151,-0.822346,94.51255,1.81175,1.20128,0.9685,0.38,0.687432,1.1435477,2.0,0.064,2,raw_data_pav_1_.csv
0.67996,1.1538997,1.3393394,4.0,-0.39292273,-0.62668437,89.6915,2.055,1.15704,0.798,0.38,0.6696697,1.3314843,2.0,0.064,2,raw_data_pav_1_.csv
0.52612,1.1795696,1.291583,4.0,-0.49537992,-0.55316985,83.409325,1.75375,1.09772,0.651,0.46,0.6457915,1.3913844,2.0,0.004,2,raw_data_pav_1_.csv
0.58132,1.0464114,1.1970421,4.0,-0.69763035,-0.43504068,71.64549,1.55125,1.01976,0.7715,0.46,0.59852105,1.0949769,2.0,0.004,2,raw_data_pav_1_.csv
0.5517,1.1193533,1.2479281,4.0,-1.0995072,-0.26785645,77.86623,2.05475,1.07334,0.769,0.48,0.6239641,1.2529517,2.0,0.005,2,raw_data_pav_1_.csv
0.60448,1.031862,1.1958827,4.0,-0.14559503,-0.5327488,71.50677,1.68875,1.014,0.747,0.44,0.59794134,1.0647393,2.0,0.016,2,raw_data_pav_1_.csv
0.6585,0.92228216,1.1332372,4.0,0.93047976,-0.8783814,64.21133,0.923,0.98022,0.756,0.3,0.5666186,0.85060436,2.0,0.195,2,raw_data_pav_1_.csv
0.61868,1.0523667,1.2207541,3.898,-0.21631381,-0.61617523,74.51204,1.225,1.05044,0.756,0.3,0.6103771,1.1074758,2.0,0.008,2,raw_data_pav_1_.csv
0.7442,1.0715507,1.3046281,3.898,-0.4091483,-0.5953503,85.10273,1.707,1.11256,0.8555,0.28,0.65231407,1.148221,2.0,0.008,2,raw_data_pav_1_.csv
1.05492,0.75543237,1.2975107,3.481,1.6273917,-0.9962922,84.17671,0.96525,1.16548,1.1175,0.12,0.6487554,0.57067806,2.0,0.109,1,raw_data_pav_1_.csv
0.93472,0.9217561,1.3127588,4.0,2.1783042,-1.3763573,86.16679,0.90375,1.1836,1.076,0.22,0.6563794,0.8496343,2.0,0.046,2,raw_data_pav_1_.csv
0.76904,1.1566566,1.3889842,4.0,-0.27981028,-0.70844764,96.46385,1.91025,1.18128,0.874,0.38,0.6944921,1.3378545,2.0,0.005,2,raw_data_pav_1_.csv
0.75996,1.1621515,1.388573,4.0,-0.696136,-0.53987396,96.40675,2.124,1.18004,0.791,0.36,0.6942865,1.3505958,2.0,0.005,2,raw_data_pav_1_.csv
0.80532,0.9050798,1.2114908,4.0,0.691676,-0.8732263,73.38549,1.10975,1.06204,0.9825,0.22,0.6057454,0.81916946,2.0,0.055,2,raw_data_pav_1_.csv
0.8845,0.7529131,1.1615586,3.628,2.9883404,-1.3941059,67.46092,0.77125,1.04178,0.997,0.1,0.5807793,0.5668782,2.0,0.055,1,raw_data_pav_1_.csv
0.89086,1.0297917,1.3616544,3.661,0.60255957,-1.096308,92.70513,1.1325,1.24122,1.025,0.28,0.6808272,1.060471,2.0,0.135,2,raw_data_pav_1_.csv
0.87812,1.0285076,1.3523767,3.661,-0.17302932,-0.7521079,91.44613,1.78475,1.18084,1.033,0.38,0.67618835,1.0578278,2.0,0.021,2,raw_data_pav_1_.csv
0.92438,0.80660665,1.2268221,3.404,0.0016380732,-0.57190627,75.25463,1.0065,1.0527,1.0265,0.3,0.61341107,0.65061426,2.0,0.021,1,raw_data_pav_1_.csv
1.03966,0.4398182,1.1288636,2.428,2.5923667,-0.44655955,63.71665,0.25175,1.05834,1.007,0.08,0.5644318,0.19344006,2.0,0.039,1,raw_data_pav_1_.csv
1.01054,0.543579,1.147462,2.431,0.50121677,-0.28230155,65.83346,0.42175,1.03914,1.0015,0.12,0.573731,0.29547808,2.0,0.043,1,raw_data_pav_1_.csv
0.96922,0.8410648,1.2832682,3.031,-0.8447258,-0.32843673,82.338875,1.587,1.08578,0.974,0.24,0.6416341,0.70739007,2.0,0.007,2,raw_data_pav_1_.csv
0.682,1.1489489,1.3361166,4.0,-1.0511035,-0.28983772,89.260376,2.18175,1.12176,0.665,0.38,0.6680583,1.3200835,2.0,0.007,2,raw_data_pav_1_.csv
0.57286,1.2049533,1.3341968,4.0,-1.1143955,-0.27976227,89.00405,2.38725,1.1371,0.728,0.48,0.6670984,1.4519125,2.0,0.016,2,raw_data_pav_1_.csv
0.82334,0.94836205,1.2558979,3.694,-0.08364386,-0.60990703,78.86397,1.51825,1.06766,0.8935,0.32,0.62794894,0.8993906,2.0,0.006,2,raw_data_pav_1_.csv
0.81344,0.9075312,1.2187278,3.614,-0.4983554,-0.43716443,74.26488,1.56675,1.0342,0.9285,0.32,0.6093639,0.8236129,2.0,0.006,2,raw_data_pav_1_.csv
0.72376,1.1096498,1.3248211,4.0,-0.6267993,-0.5460829,87.75755,1.69925,1.1388,0.909,0.36,0.66241056,1.2313225,2.0,0.048,2,raw_data_pav_1_.csv
0.87128,1.1273822,1.4248226,4.0,-0.06512928,-0.90054137,101.50596,1.7385,1.26164,1.153,0.28,0.7124113,1.2709904,2.0,0.048,2,raw_data_pav_1_.csv
0.65294,1.2258941,1.3889374,4.0,-0.9018939,-0.5777227,96.45735,2.28925,1.24082,0.834,0.38,0.6944687,1.5028164,2.0,0.103,2,raw_data_pav_1_.csv
0.6125,1.1011178,1.2600067,4.0,-0.5386852,-0.6448533,79.38084,1.61275,1.12534,0.875,0.32,0.63000333,1.2124604,2.0,0.127,2,raw_data_pav_1_.csv
0.89698,0.71335673,1.1460589,3.3,1.7394795,-1.0220743,65.67255,0.50225,1.03546,1.047,0.16,0.57302946,0.5088779,2.0,0.037,1,raw_data_pav_1_.csv
0.99094,0.6797285,1.2016625,2.94,0.044571523,-0.3153646,72.199646,0.88575,1.04614,0.9855,0.16,0.6008313,0.46203083,2.0,0.021,1,raw_data_pav_1_.csv
0.85118,1.0476916,1.3498759,4.0,0.3537393,-0.97108394,91.10825,1.27625,1.20202,0.9835,0.2,0.67493796,1.0976577,2.0,0.021,2,raw_data_pav_1_.csv
0.915,1.1216649,1.4475348,4.0,0.45265138,-1.1402193,104.76785,1.32225,1.3306,1.03,0.24,0.7237674,1.2581321,2.0,0.022,2,raw_data_pav_1_.csv
1.14352,0.60943675,1.2957821,3.744,9.182622,-1.8167795,83.95255,0.174,1.21416,1.035,0.06,0.64789104,0.37141314,2.0,0.022,1,raw_data_pav_1_.csv
1.09134,0.41027632,1.1659116,2.094,2.7620673,-0.56586194,67.96748,0.205,1.09658,1.0475,0.12,0.5829558,0.16832666,2.0,0.012,1,raw_data_pav_1_.csv
1.04258,0.7713196,1.2968836,3.391,1.3206775,-1.0599846,84.09535,0.79,1.16826,1.1205,0.2,0.6484418,0.5949339,2.0,0.012,1,raw_data_pav_1_.csv
0.88832,0.9004627,1.2648895,3.391,-0.35027894,-0.5265252,79.99727,1.3535,1.09668,0.9575,0.24,0.63244474,0.81083304,2.0,0.021,2,raw_data_pav_1_.csv
0.77832,0.7564506,1.0853568,2.774,-0.6182363,0.05886022,58.89998,0.9295,0.892,0.6985,0.24,0.5426784,0.5722175,2.0,0.021,1,raw_data_pav_1_.csv
0.77152,0.790026,1.1042573,3.25,-0.19901271,-0.39009172,60.96921,1.0575,0.93084,0.783,0.28,0.5521287,0.6241411,2.0,0.036,1,raw_data_pav_1_.csv
0.92208,0.8929001,1.2835506,3.25,-0.6048498,-0.6118443,82.37511,1.427,1.10736,1.0665,0.28,0.6417753,0.79727066,2.0,0.036,2,raw_data_pav_1_.csv
0.95494,0.7824278,1.234546,2.68,-1.0146437,-0.3447164,76.205185,1.2745,1.0473,1.036,0.24,0.617273,0.6121932,2.0,0.083,1,raw_data_pav_1_.csv
0.96914,0.521196,1.1003989,2.644,1.5828062,-0.7814526,60.54388,0.14,1.00978,1.0265,0.12,0.55463654,0.27164528,1.984,0.083,1,raw_data_pav_1_.csv
1.03394,0.105786845,1.0393376,0.67,6.4836435,1.613656,54.01114,0.05225,1.03394,1.0265,0.0,0.7013075,0.011190857,1.482,0.812,0,raw_data_pav_1_.csv
1.00886,0.26107347,1.042093,1.796,6.1329813,0.18965425,54.297894,0.08325,1.00886,1.031,0.0,0.5311381,0.06815936,1.962,0.166,1,raw_data_pav_1_.csv
0.92288,0.7608154,1.1960549,4.0,4.028875,-1.4599807,71.527374,0.41575,1.07064,1.0305,0.16,0.59802747,0.57884,2.0,0.166,1,raw_data_pav_1_.csv
0.77122,0.9559622,1.2282686,4.0,0.8223061,-0.8970324,75.4322,1.3345,1.04394,0.833,0.3,0.6141343,0.91386366,2.0,0.059,2,raw_data_pav_1_.csv
0.77238,0.80118954,1.1128682,3.832,0.8148901,-0.62893033,61.92378,1.0005,0.93954,0.898,0.22,0.5564341,0.64190465,2.0,0.036,1,raw_data_pav_1_.csv
0.86718,0.54586303,1.0246793,2.602,0.5930301,-0.20385386,52.498383,0.5395,0.90938,0.955,0.1,0.51233965,0.29796648,2.0,0.036,1,raw_data_pav_1_.csv
0.8787,0.49925599,1.0106286,3.181,10.274773,-2.3574116,51.068512,0.4245,0.94182,0.955,0.04,0.62230825,0.24925654,1.624,0.021,1,raw_data_pav_1_.csv
0.9059,0.67594904,1.1302929,3.557,3.2814484,-1.4668716,63.878094,0.62325,1.03594,1.0195,0.08,0.56514645,0.4569071,2.0,0.021,1,raw_data_pav_1_.csv
0.9848,0.5318475,1.1192375,2.989,3.8881295,-1.3930548,62.63464,0.36225,1.05172,1.0315,0.04,0.5596188,0.28286177,2.0,0.117,1,raw_data_pav_1_.csv
1.02966,0.12636465,1.0373851,0.896,5.993291,0.49614874,53.808388,0.012,1.02966,1.025,0.0,0.68429095,0.015968025,1.516,0.62,0,raw_data_pav_1_.csv
1.02364,0.0043532057,1.0236492,0.02,0.5333761,0.67792016,52.39289,0.00475,1.02364,1.023,0.0,0.9880784,1.89504e-05,1.036,1.016,0,raw_data_pav_1_.csv
1.08208,0.23987362,1.1083485,1.363,5.3581934,2.134834,61.421825,0.0195,1.08208,1.024,0.0,0.55417424,0.057539355,2.0,0.637,1,raw_data_pav_1_.csv
1.10874,0.3045252,1.1498,1.532,1.9543748,1.1395167,66.102,0.18725,1.10874,1.034,0.0,0.5749,0.092735596,2.0,0.468,1,raw_data_pav_1_.csv
1.05476,0.5495101,1.1893191,2.296,0.76964563,-0.33565387,70.724,0.41325,1.08656,1.0335,0.16,0.59465957,0.3019614,2.0,0.051,1,raw_data_pav_1_.csv
0.97474,0.8897156,1.3197393,4.0,1.0333145,-0.9510632,87.085594,1.28575,1.15358,1.0585,0.32,0.6598697,0.79159385,2.0,0.051,2,raw_data_pav_1_.csv
0.91874,1.0163344,1.3700434,4.0,0.9321537,-1.1292305,93.850945,1.278,1.22058,1.0585,0.3,0.6850217,1.0329356,2.0,0.048,2,raw_data_pav_1_.csv
0.8007,0.92408556,1.2227243,3.838,0.44747862,-0.7977024,74.75273,1.11375,1.06034,0.906,0.32,0.61136216,0.85393417,2.0,0.004,2,raw_data_pav_1_.csv
0.82424,0.6996119,1.0811237,3.173,0.32225317,-0.4560713,58.44142,0.89475,0.92908,0.945,0.14,0.54056185,0.48945683,2.0,0.004,1,raw_data_pav_1_.csv
0.98118,0.82285476,1.2805483,4.0,2.078311,-1.0754479,81.990204,1.047,1.1203,1.0335,0.2,0.64027417,0.6770899,2.0,0.035,2,raw_data_pav_1_.csv
0.88078,1.1249942,1.4287705,4.0,-0.17800128,-0.7868912,102.06927,1.9925,1.23062,1.0155,0.36,0.7143853,1.2656119,2.0,0.002,2,raw_data_pav_1_.csv
0.86444,1.0522484,1.3617941,4.0,-0.49209562,-0.5410535,92.72416,1.85825,1.14264,0.955,0.28,0.68089706,1.1072267,2.0,0.002,2,raw_data_pav_1_.csv
0.68372,1.1008292,1.2958773,3.942,-0.72681636,-0.4941746,83.964905,1.747,1.11856,0.844,0.36,0.64793867,1.211825,2.0,0.035,2,raw_data_pav_1_.csv
0.57236,1.0191345,1.1688589,3.942,-0.44120708,-0.47671196,68.311554,1.30375,0.9996,0.706,0.36,0.58442944,1.0386351,2.0,0.035,2,raw_data_pav_1_.csv
0.80346,0.8665423,1.181712,2.83,-1.1086326,-0.16739482,69.822174,1.407,0.98406,0.797,0.34,0.590856,0.7508955,2.0,0.005,2,raw_data_pav_1_.csv
0.95298,1.0085361,1.3875575,3.22,-0.84699047,-0.62886643,96.26579,1.858,1.21146,1.191,0.38,0.69377875,1.017145,2.0,0.005,2,raw_data_pav_1_.csv
0.96406,0.8851407,1.3087727,3.22,-0.15439896,-0.6094358,85.644295,1.5,1.13286,0.9375,0.22,0.65438634,0.78347415,2.0,0.061,2,raw_data_pav_1_.csv
1.03604,0.6801222,1.2393326,2.389,-0.96700495,-0.22271265,76.79726,1.1815,1.06708,1.142,0.08,0.6196663,0.4625662,2.0,0.069,1,raw_data_pav_1_.csv
1.14132,0.60058683,1.2896961,1.931,-1.133081,-0.0939314,83.165794,1.025,1.14132,1.17,0.0,0.64484805,0.36070454,2.0,0.069,1,raw_data_pav_1_.csv
1.16,0.54945594,1.2835505,1.698,-1.1935674,0.26643,82.37509,0.96475,1.16,1.1165,0.0,0.64177525,0.30190185,2.0,0.302,1,raw_data_pav_1_.csv
1.19006,0.50943345,1.2945135,1.922,-0.76893735,-0.07229537,83.78826,0.67875,1.19006,1.213,0.0,0.64725673,0.2595224,2.0,0.078,1,raw_data_pav_1_.csv
1.08266,0.72441685,1.3026636,3.155,0.6052131,-0.90713364,84.84662,0.88825,1.16706,1.275,0.12,0.6513318,0.52477974,2.0,0.077,1,raw_data_pav_1_.csv
0.91422,0.6907015,1.1458039,3.155,0.39333636,-0.5241775,65.64333,0.8705,1.00038,0.913,0.16,0.57290196,0.47706854,2.0,0.044,1,raw_data_pav_1_.csv
0.8993,0.44103715,1.0016258,1.933,-0.47104254,0.023675311,50.162712,0.64125,0.90106,0.884,0.04,0.5302413,0.19451377,1.889,0.044,1,raw_data_pav_1_.csv
0.9949,0.6550597,1.1911881,2.774,0.28237078,-0.48883688,70.94646,0.89075,1.05546,0.9805,0.08,0.59559405,0.42910317,2.0,0.03,1,raw_data_pav_1_.csv
1.00518,0.6130586,1.1773818,2.774,1.1114794,-0.6075506,69.311386,0.74175,1.06574,1.015,0.08,0.5886909,0.3758409,2.0,0.03,1,raw_data_pav_1_.csv
1.03982,0.4739796,1.142752,2.397,0.76021314,-0.21029858,65.29411,0.5435,1.0557,1.015,0.04,0.571376,0.22465667,2.0,0.175,1,raw_data_pav_1_.csv
1.12354,0.5838268,1.2661737,2.479,0.25585696,-0.600923,80.15979,0.83325,1.15858,1.1655,0.08,0.63308686,0.3408537,2.0,0.187,1,raw_data_pav_1_.csv
1.00944,0.59496856,1.1717323,2.479,0.29937497,-0.6237509,68.647835,0.7925,1.0624,1.033,0.08,0.58586615,0.3539876,2.0,0.033,1,raw_data_pav_1_.csv
0.91636,0.5976011,1.0940031,2.474,-0.31377357,-0.39689285,59.842136,0.7265,0.96348,1.0095,0.12,0.54700154,0.35712707,2.0,0.033,1,raw_data_pav_1_.csv
0.9248,0.5727163,1.0877771,2.934,1.1852185,-0.6756265,59.16295,0.56275,0.97548,0.9615,0.12,0.54388857,0.32800397,2.0,0.054,1,raw_data_pav_1_.csv
0.97544,0.60523534,1.1479517,2.934,0.7952647,-0.41928896,65.88965,0.591,1.0128,0.9995,0.04,0.57397586,0.36630985,2.0,0.021,1,raw_data_pav_1_.csv
1.00934,0.65667784,1.2041565,2.697,-0.40618384,-0.31710452,72.49965,0.9845,1.04234,1.0995,0.08,0.60207826,0.43122578,2.0,0.01,1,raw_data_pav_1_.csv
1.01004,0.6161675,1.1831497,2.697,-0.0071483157,-0.37731838,69.99216,0.85525,1.04836,1.0705,0.12,0.59157485,0.3796624,2.0,0.01,1,raw_data_pav_1_.csv
0.93612,0.95191747,1.3350909,3.733,0.5815537,-0.9804582,89.123375,1.3395,1.1886,1.1,0.24,0.66754544,0.9061469,2.0,0.13,2,raw_data_pav_1_.csv
0.70864,1.2540811,1.4404479,3.999,-0.9655162,-0.5366087,103.74451,2.21625,1.25384,0.954,0.44,0.72022396,1.5727195,2.0,0.047,2,raw_data_pav_1_.csv
0.56958,1.2931612,1.4130417,4.0,-1.1006072,-0.38799274,99.83435,2.401,1.20686,0.6175,0.44,0.70652086,1.6722656,2.0,0.044,2,raw_data_pav_1_.csv
0.53454,1.2345139,1.3452723,4.0,-1.2159857,-0.2345295,90.487885,2.20225,1.1311,0.3625,0.44,0.67263615,1.5240246,2.0,0.043,2,raw_data_pav_1_.csv
0.70346,1.0908369,1.2979912,4.0,-0.64708203,-0.5217071,84.23905,1.837,1.10858,0.873,0.36,0.6489956,1.1899251,2.0,0.043,2,raw_data_pav_1_.csv
0.90502,0.9114051,1.2844144,4.0,2.5321357,-1.3723052,82.48602,1.16775,1.14514,0.9975,0.18,0.6422072,0.8306592,2.0,0.075,2,raw_data_pav_1_.csv
0.79318,1.0872216,1.3458029,4.0,0.012213882,-0.8312264,90.55927,1.5885,1.17558,1.0095,0.3,0.67290145,1.1820508,2.0,0.074,2,raw_data_pav_1_.csv
0.79456,1.1994072,1.4387158,4.0,-0.68764883,-0.76063246,103.49516,2.18925,1.3,1.1305,0.28,0.7193579,1.4385778,2.0,0.074,2,raw_data_pav_1_.csv
0.99556,0.7896672,1.2707139,3.678,4.392466,-1.8734483,80.7357,0.1055,1.21092,1.034,0.04,0.63535696,0.62357426,2.0,0.356,1,raw_data_pav_1_.csv
1.03096,0.0046902453,1.0309707,0.02,-0.47540408,-0.33381304,53.145027,0.0065,1.03096,1.032,0.0,0.9903657,2.19984e-05,1.041,1.021,0,raw_data_pav_1_.csv
1.0307,0.0039509493,1.0307076,0.016,-0.8039874,0.0678165,53.117905,0.006,1.0307,1.03,0.0,0.9920188,1.561e-05,1.039,1.023,0,raw_data_pav_1_.csv
1.0304,0.0038105117,1.0304071,0.017,-0.109618455,-0.047861565,53.086933,0.00575,1.0304,1.029,0.0,0.992685,1.452e-05,1.038,1.021,0,raw_data_pav_1_.csv
1.03078,0.00410507,1.0307882,0.019,-0.31334782,-0.14321262,53.126213,0.006,1.03078,1.0305,0.0,0.99114245,1.68516e-05,1.04,1.021,0,raw_data_pav_1_.csv
1.12072,0.35077503,1.1743324,2.158,5.0106487,0.5472137,68.95282,0.0395,1.12704,1.033,0.04,0.5871662,0.12304312,2.0,0.158,1,raw_data_pav_1_.csv
1.0369,0.7026182,1.252531,3.127,0.6851911,-0.6400545,78.441696,0.698,1.1185,1.0365,0.16,0.6262655,0.49367234,2.0,0.082,1,raw_data_pav_1_.csv
0.80468,0.9358069,1.2341979,4.0,0.34616405,-0.70253265,76.16222,1.2105,1.03996,0.8915,0.34,0.6170989,0.8757345,2.0,0.039,2,raw_data_pav_1_.csv
0.8749,0.83424056,1.2088867,4.0,1.7684269,-0.98882675,73.070366,1.11775,1.03582,0.959,0.28,0.6044434,0.6959573,2.0,0.023,2,raw_data_pav_1_.csv
0.93152,0.7351667,1.1866759,3.096,0.21867158,-0.34418648,70.40998,1.0015,1.01384,0.825,0.2,0.59333795,0.5404701,2.0,0.013,1,raw_data_pav_1_.csv
0.6698,1.0568478,1.2512232,4.0,0.09254446,-0.6646364,78.27797,1.4655,1.0422,0.744,0.4,0.6256116,1.1169274,2.0,0.013,2,raw_data_pav_1_.csv
0.44658,1.1174603,1.2033916,4.0,-0.62538844,-0.29457474,72.40756,1.592,0.98898,0.4185,0.42,0.6016958,1.2487175,2.0,0.053,2,raw_data_pav_1_.csv
0.59868,1.1190778,1.2691544,3.726,-1.0042565,-0.2446434,80.53764,2.02725,1.06076,0.629,0.4,0.6345772,1.2523352,2.0,0.009,2,raw_data_pav_1_.csv
0.74704,1.0193915,1.2638148,3.726,-0.1288146,-0.65647286,79.8614,1.3775,1.07628,0.897,0.36,0.6319074,1.039159,2.0,0.009,2,raw_data_pav_1_.csv
0.55896,1.0457746,1.1857828,4.0,-0.27940926,-0.5134733,70.30404,1.319,0.99048,0.6935,0.34,0.5928914,1.0936445,2.0,0.021,2,raw_data_pav_1_.csv
